"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","int_rate","installment","grade","sub_grade","emp_length_years","annual_inc","home_ownership","purpose","delinq_2yrs","total_acc","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","recoveries","issue_date","default"
451482,556258,7000,7000,7000,8.59,221.28,"A","A4",8,50000,"MORTGAGE","major_purchase",0,22,7587.54,7587.54,7000,587.54,0,"2009-11-01",0
512846,662614,8100,8100,8100,13.85,276.25,"C","C4",3,55200,"RENT","debt_consolidation",0,44,9383.75,9383.75,8100,1283.75,0,"2010-05-01",0
496707,636530,5000,5000,5000,14.96,173.24,"D","D2",4,31000,"RENT","other",0,3,5651.79,5651.79,5000,651.79,0,"2010-03-01",0
211133,210644,500,500,475,11.41,16.47,"C","C3",1,19500,"RENT","other",0,15,582.41,553.29,500,67.46,0,"2008-01-01",0
395659,422412,6000,6000,5925,9.63,192.57,"A","A5",1,71599,"RENT","other",0,10,6358.95,6279.46,6000,358.95,0,"2009-04-01",0
184111,182665,15000,15000,1925,15.65,524.77,"F","F3",3,52000,"MORTGAGE","debt_consolidation",0,11,16755.62,2149.92,15000,1755.62,0,"2007-12-01",0
513534,663566,4200,4200,4200,6.76,129.23,"A","A2",1,42000,"MORTGAGE","other",0,44,4650.4,4650.4,4199.99,450.41,0,"2010-05-01",0
458623,570983,4000,4000,3825,13.22,135.21,"C","C2",1,18000,"RENT","other",0,3,4865.46,4652.55,4000,865.46,0,"2009-11-01",0
457048,567939,5000,5000,4989.39630582,11.83,165.67,"B","B3",1,96000,"MORTGAGE","credit_card",0,33,5961.75,5947.81,5000,961.75,0,"2009-11-01",0
467274,587584,18000,18000,17875,11.14,590.47,"B","B1",3,70000,"RENT","debt_consolidation",0,32,21177.58,21030.51,18000,3177.58,0,"2009-12-01",0
478427,607401,7500,7500,7475,13.22,253.51,"C","C2",5,44500,"MORTGAGE","debt_consolidation",0,50,1074.69,1071.12,517.73,241.96,315,"2010-01-01",1
522414,675744,11000,11000,10880.386828,11.86,364.63,"B","B5",9,69996,"RENT","debt_consolidation",1,43,13129.48,12973.39,11000,2129.48,0,"2010-06-01",0
433725,516900,20000,20000,19607.195544,11.83,662.68,"B","B3",5,50004,"RENT","credit_card",0,27,23846.59,23363.75,20000,3846.59,0,"2009-08-01",0
351285,353813,3000,3000,0.0041475,14.18,102.8,"E","E1",1,22000,"RENT","debt_consolidation",2,9,334.5,0,135.5,70.1,128.9,"2008-07-01",1
133301,133259,4650,4650,775,10.28,150.66,"C","C1",10,45600,"MORTGAGE","other",1,25,4073.98,677.96,2938.05,676.44,459.49,"2007-10-01",1
569095,732098,2150,2150,2125,14.72,74.24,"C","C5",1,24000,"RENT","credit_card",0,6,2592.95,2562.8,2149.94,443.01,0,"2010-08-01",0
468680,590463,10000,10000,9750,8.94,317.72,"A","A5",6,114800,"RENT","debt_consolidation",0,13,11434.37,11148.47,10000,1434.37,0,"2009-12-01",0
279032,279020,12000,12000,9600,8.32,377.82,"A","A4",7,90000,"MORTGAGE","debt_consolidation",0,13,13255.25,10603.51,12000,1255.25,0,"2008-03-01",0
385417,417068,6000,6000,5675,9.32,191.69,"A","A4",10,45000,"MORTGAGE","other",0,38,6179.64,5844.91,6000,179.64,0,"2009-03-01",0
196703,196000,10100,10100,1424.99864062,15.01,350.17,"F","F1",6,38400,"RENT","debt_consolidation",0,15,5559.46,781.95,3662.63,1586.83,292.5,"2008-01-01",1
484572,617021,2500,2500,2500,16.07,87.99,"D","D5",6,48000,"MORTGAGE","home_improvement",0,20,1646.55,1646.55,1094.62,479.84,72.09,"2010-02-01",1
304384,304363,20000,20000,12950,11.97,664,"C","C4",1,90012,"MORTGAGE","other",0,31,23724.58,15361.87,20000,3724.58,0,"2008-04-01",0
356756,359455,1000,1000,0.004353680261,11.28,32.88,"C","C1",1,35000,"RENT","other",0,6,331.04,0,219.38,76.45,35.21,"2008-09-01",1
441787,536167,10000,10000,9614.69119691,13.57,339.69,"C","C3",3,46585,"RENT","debt_consolidation",0,22,12245.92,11722.32,10000,2228.97,0,"2009-10-01",0
459266,572328,14000,14000,13789.3115459,11.48,461.56,"B","B2",2,55000,"RENT","debt_consolidation",0,14,16609.91,16358.67,13999.99,2609.92,0,"2009-11-01",0
628527,805353,3000,3000,2500,12.23,99.98,"C","C1",6,30000,"RENT","debt_consolidation",0,9,3597.83,2998.02,3000,597.83,0,"2010-12-01",0
455987,565910,2000,2000,2000,11.48,65.94,"B","B2",5,50000,"RENT","other",0,10,2385.58,2385.58,2000,370.6,0,"2009-11-01",0
487262,621105,14000,14000,13950,14.59,482.51,"D","D1",9,73000,"RENT","debt_consolidation",0,32,16935.07,16874.59,14000,2935.07,0,"2010-03-01",0
140452,140448,3000,3000,1825.2,9.96,96.75,"B","B5",1,18000,"OWN","educational",0,9,3527.23,2145.73,3000,482.36,0,"2007-10-01",0
524164,678221,2000,2000,2000,13.61,67.98,"C","C2",5,24600,"RENT","moving",0,7,2296.55,2296.55,2000,296.55,0,"2010-06-01",0
462306,578250,12000,12000,11950,11.14,393.65,"B","B1",10,92000,"OWN","home_improvement",0,32,14096.6,14037.86,12000,2096.6,0,"2009-11-01",0
460575,575054,5400,5400,5100,7.74,168.59,"A","A3",1,33600,"RENT","wedding",0,9,6068.79,5731.65,5400,668.79,0,"2009-12-01",0
604220,775221,2400,2400,2400,8.88,76.19,"B","B1",10,32280,"RENT","major_purchase",0,8,2742.25,2742.25,2400,342.25,0,"2010-11-01",0
537110,693817,22000,22000,15193.9270643,17.19,786.45,"E","E3",6,65000,"MORTGAGE","debt_consolidation",3,42,27850.95,18035.97,21999.97,5850.98,0,"2010-06-01",0
615284,788999,20000,2050,2011.13566836,6.54,62.87,"A","A4",10,69000,"MORTGAGE","debt_consolidation",0,28,2262.24,2218.7,2050,212.24,0,"2010-12-01",0
363631,373673,6000,6000,4175,10.2,194.17,"B","B1",2,62677,"MORTGAGE","small_business",0,14,6736.87,4687.42,6000,721.9,0,"2008-11-01",0
427358,504633,4000,4000,3975,8,125.35,"A","A3",1,68000,"MORTGAGE","major_purchase",0,14,4328.41,4301.36,4000,328.41,0,"2009-07-01",0
476477,603620,1200,1200,1200,8.59,37.94,"A","A4",3,1e+05,"RENT","other",0,21,1215.17,1215.17,1200,15.17,0,"2010-01-01",0
459877,573576,7500,7500,7500,13.22,253.51,"C","C2",2,30680,"RENT","debt_consolidation",0,20,8809.87,8809.87,7500,1309.87,0,"2009-11-01",0
485462,618463,25000,25000,24975,14.96,866.16,"D","D2",9,91000,"RENT","other",0,20,29642.35,29612.73,25000,4642.35,0,"2010-02-01",0
461571,576935,7500,7500,7500,13.57,254.77,"C","C3",1,62820,"MORTGAGE","major_purchase",0,36,7747.77,7747.77,7500,247.77,0,"2009-11-01",0
492654,630103,19750,19750,19726.66,15.7,691.47,"D","D4",9,53000,"RENT","credit_card",0,70,2070.48,2070.48,1313.63,756.85,0,"2010-03-01",0
378259,403174,5000,5000,5000,13.47,169.62,"C","C4",1,54996,"RENT","other",0,8,5056.46,5056.46,5000,56.46,0,"2009-03-01",0
628170,804957,5000,5000,4500,9.25,159.59,"B","B2",1,39000,"RENT","other",0,10,5742.27,5167.82,5000,742.27,0,"2010-12-01",0
586061,752945,7000,7000,6962.1,15.58,244.66,"D","D3",1,38000,"RENT","debt_consolidation",0,4,4359.52,4347.33,2808.9,1404.6,146.02,"2010-10-01",1
533216,673442,20000,20000,19933.5240986,7.88,625.63,"A","A5",10,96000,"RENT","credit_card",0,31,21742.37,21662.37,20000,1742.37,0,"2010-06-01",0
484482,616845,16000,16000,11043.7878727,11.36,526.58,"B","B5",1,45000,"RENT","credit_card",0,10,18474.45,12966.61,15449.92,2957.83,40.43,"2010-02-01",1
476853,604246,14000,14000,13964.9651729,16,492.21,"D","D5",10,40400,"RENT","debt_consolidation",0,15,17922.16,17879.28,14000.01,3922.15,0,"2010-01-01",0
483787,615716,6000,6000,5925,13.11,202.47,"C","C2",6,60000,"MORTGAGE","major_purchase",2,18,6426.75,6346.42,6000,426.75,0,"2010-02-01",0
317597,317594,4500,4500,1446.5,11.97,149.4,"C","C4",10,115200,"MORTGAGE","home_improvement",1,30,5378.4,1713.12,4499.99,878.41,0,"2008-04-01",0
548139,706743,4000,4000,4000,13.61,135.96,"C","C2",1,35600,"RENT","credit_card",0,21,4695,4695,4000,695,0,"2010-07-01",0
586602,753584,10000,10000,10000,13.23,338.05,"C","C1",1,51996,"RENT","debt_consolidation",0,16,10457.38,10457.38,10000,425.53,0,"2010-09-01",0
501044,643804,25000,25000,23143.55,10.62,814,"B","B3",10,70000,"MORTGAGE","debt_consolidation",0,32,1033.18,987.63,597.09,436.09,0,"2010-04-01",0
634017,812247,2500,2500,2500,12.98,84.22,"C","C3",1,57000,"RENT","debt_consolidation",0,10,3030.77,3030.77,2500,530.77,0,"2010-12-01",0
486784,620418,10000,10000,9000,7.51,311.1,"A","A4",8,30000,"RENT","other",0,16,10807.33,9726.45,10000,807.33,0,"2010-02-01",0
608748,780884,4000,4000,4000,5.79,121.31,"A","A2",1,20000,"MORTGAGE","home_improvement",0,26,4364.67,4364.67,4000,364.67,0,"2010-11-01",0
470131,593397,7500,7500,7325,8.94,238.29,"A","A5",8,34200,"RENT","other",0,20,8576.12,8376,7500,1076.12,0,"2009-12-01",0
452507,558547,18250,18250,18217.1881319,16.7,647.9,"E","E2",10,56000,"RENT","debt_consolidation",0,17,20725.34,20684.65,18250,2475.34,0,"2009-11-01",0
373048,392573,15000,15000,8968.30225242,11.89,497.46,"B","B4",10,69996,"RENT","debt_consolidation",1,20,17905.49,10172.78,14999.97,2905.52,0,"2009-01-01",0
460290,574389,10000,10000,9974.42793304,12.87,336.34,"C","C1",10,56000,"RENT","debt_consolidation",0,36,10212.07,10185.7,10000,212.07,0,"2009-11-01",0
360324,367738,1800,1800,1494.90551349,10.2,58.26,"B","B1",10,42000,"OWN","home_improvement",0,13,2119.46,1742.52,1800,304.5,0,"2008-10-01",0
612522,785413,10000,6450,6394.86855922,5.79,195.61,"A","A2",1,80000,"MORTGAGE","debt_consolidation",0,24,7031.14,6970.64,6450,581.14,0,"2010-11-01",0
428387,506847,4200,4200,4200,12.84,141.2,"C","C2",1,27852,"OWN","car",0,28,282.26,282.26,193.44,88.82,0,"2009-07-01",0
624462,786473,21250,12850,12725,6.91,396.25,"A","A5",4,57996,"MORTGAGE","debt_consolidation",0,20,14217.32,14079.03,12850.01,1367.31,0,"2010-12-01",0
369898,386186,10000,10000,5922.75,9.32,319.47,"A","A4",1,99996,"RENT","wedding",0,33,11062.45,6434.07,9999.99,1062.46,0,"2009-01-01",0
546450,704663,15000,15000,15000,15.58,524.26,"D","D3",5,61200,"RENT","debt_consolidation",0,20,18865.82,18865.82,15000,3865.82,0,"2010-07-01",0
516129,667107,10000,10000,9975,15.33,348.28,"D","D3",2,27600,"OWN","credit_card",0,9,12536.23,12504.89,10000,2536.23,0,"2010-05-01",0
492851,630374,16000,16000,16000,13.48,542.79,"C","C3",2,50000,"MORTGAGE","debt_consolidation",0,14,19147.83,19147.83,16000,3147.83,0,"2010-03-01",0
531767,687434,10000,10000,10000,13.23,338.05,"C","C1",10,97800,"MORTGAGE","home_improvement",0,22,12165.75,12165.75,10000,2165.75,0,"2010-06-01",0
504016,648811,10475,10475,9200,7.88,327.66,"A","A5",10,53360,"MORTGAGE","credit_card",0,21,11337.22,9957.26,10475,862.22,0,"2010-04-01",0
388998,422830,3300,3300,3300,16,116.02,"E","E2",3,47000,"RENT","house",2,7,4170.39,4170.39,3299.99,870.4,0,"2009-04-01",0
281129,281117,11200,11200,5535.23,11.34,368.48,"C","C2",6,44400,"RENT","debt_consolidation",0,11,13263.93,6457.88,11199.99,2063.94,0,"2008-03-01",0
633559,811671,4800,4800,4800,13.72,163.41,"C","C5",1,65000,"RENT","credit_card",0,17,5881.17,5881.17,4800,1081.17,0,"2010-12-01",0
515600,666474,12000,12000,11900,13.48,407.11,"C","C3",4,64500,"OWN","debt_consolidation",0,18,13679.21,13565.21,12000,1679.21,0,"2010-05-01",0
557296,717535,6000,6000,5500,11.12,196.78,"B","B3",1,33600,"MORTGAGE","credit_card",0,15,7080.06,6489.66,5999.99,1080.07,0,"2010-08-01",0
491156,627460,16000,16000,15925.7199198,14.96,554.35,"D","D2",10,93900,"MORTGAGE","small_business",0,30,19935.24,19834.86,15999.99,3935.25,0,"2010-03-01",0
139057,139053,5500,5500,1550,8.07,172.53,"A","A4",6,54000,"RENT","debt_consolidation",0,22,6206.84,1748.79,5500,706.84,0,"2007-10-01",0
446673,546457,16000,16000,15875,8.94,508.35,"A","A5",10,55000,"RENT","debt_consolidation",0,28,16671.06,16540.83,16000,671.06,0,"2009-10-01",0
372872,392123,8400,8400,5069.01612516,11.26,276.06,"B","B2",3,36100,"RENT","car",0,4,9936.63,5986.76,8399.99,1536.64,0,"2009-01-01",0
483645,615502,6000,6000,5900,7.51,186.66,"A","A4",10,75181,"MORTGAGE","car",0,30,6716.71,6604.72,6000,716.71,0,"2010-02-01",0
126297,125769,2500,2500,250,8.07,78.42,"A","A4",7,80000,"RENT","medical",1,4,2822.85,282.21,2500,322.85,0,"2007-09-01",0
528863,683973,19750,19750,19723.3381697,15.58,690.27,"D","D3",5,55000,"MORTGAGE","credit_card",0,28,7971.61,7958.93,5101.6,2870.01,0,"2010-06-01",0
631459,808934,19000,19000,19000,14.09,650.21,"D","D1",5,58000,"RENT","debt_consolidation",0,18,23399.6,23399.6,19000,4399.6,0,"2010-12-01",0
581115,746967,9000,9000,9000,6.76,276.91,"A","A2",4,84000,"OWN","home_improvement",0,27,9966.7,9966.7,9000,966.7,0,"2010-09-01",0
510554,659254,19600,19600,19591.1133261,16.07,689.8,"D","D5",3,68700,"RENT","debt_consolidation",0,14,24788.24,24775.19,19600,5188.24,0,"2010-05-01",0
552953,639837,15000,15000,14975,14.35,515.22,"C","C4",5,82000,"RENT","debt_consolidation",0,17,18539.61,18508.75,15000,3539.61,0,"2010-07-01",0
528594,683616,8400,8400,8341.72206007,11.49,276.96,"B","B4",3,32000,"RENT","debt_consolidation",0,27,9966.81,9890.24,8400,1566.81,0,"2010-06-01",0
496791,636654,7000,7000,6000,7.88,218.97,"A","A5",2,42000,"RENT","debt_consolidation",0,16,7882.09,6756.02,7000,882.09,0,"2010-03-01",0
456475,566905,15000,15000,14899.4338064,13.22,507.01,"C","C2",4,35000,"RENT","debt_consolidation",0,23,17451.62,17334.41,15000,2451.62,0,"2009-11-01",0
503397,647872,2500,2500,2500,15.7,87.53,"D","D4",2,20000,"RENT","other",1,10,3089.79,3089.79,2500,589.79,0,"2010-04-01",0
491310,627746,7000,7000,5975,7.14,216.58,"A","A3",4,47000,"MORTGAGE","other",0,23,7760.21,6623.75,7000,760.21,0,"2010-03-01",0
347277,347761,7500,7500,0.007091920767,15.13,260.47,"E","E4",10,59004,"RENT","debt_consolidation",0,12,6579.87,0,4575.63,1872.69,131.55,"2008-05-01",1
553204,712783,10000,10000,10000,15.95,351.33,"D","D4",1,74400,"MORTGAGE","car",3,9,12638.84,12638.84,9999.99,2638.85,0,"2010-07-01",0
495541,634751,6400,6400,6400,7.51,199.1,"A","A4",10,40000,"MORTGAGE","other",0,23,6784.04,6784.04,6400,384.04,0,"2010-03-01",0
377314,401376,6000,6000,4973.89877384,14.42,206.3,"D","D2",2,21600,"RENT","debt_consolidation",0,8,7425.43,6066.03,5999.99,1425.44,0,"2009-02-01",0
542664,699944,21250,21250,19257.8,15.95,746.57,"D","D4",10,56000,"RENT","credit_card",0,44,25840.33,23520.72,21249.97,4590.36,0,"2010-07-01",0
590817,758873,6500,6500,6500,14.84,224.82,"D","D1",5,44400,"MORTGAGE","car",0,7,8108.81,8108.81,6500,1593.82,0,"2010-10-01",0
522651,676042,20000,16250,15842.4372367,11.12,532.93,"B","B3",10,62400,"RENT","debt_consolidation",0,18,18678.26,18163.65,16250,2428.26,0,"2010-06-01",0
539353,696495,5000,5000,4925,11.86,165.74,"B","B5",8,80000,"MORTGAGE","major_purchase",0,16,5361.88,5281.46,5000,361.88,0,"2010-07-01",0
469807,592809,5000,5000,4990.0302675,12.18,166.5,"B","B4",10,68000,"MORTGAGE","home_improvement",0,14,5722.95,5709.67,5000,722.95,0,"2009-12-01",0
418953,491286,13750,13750,13600,11.14,451.05,"B","B1",7,54080,"MORTGAGE","debt_consolidation",0,27,15578.2,15408.26,13750,1828.2,0,"2010-01-01",0
501647,644864,15000,15000,14150.8346856,10.62,488.4,"B","B3",10,87000,"RENT","debt_consolidation",0,20,17578.53,16568.7,15000,2578.53,0,"2010-04-01",0
424783,500746,7500,7500,7450,15.37,261.35,"D","D5",5,75000,"RENT","debt_consolidation",0,28,9338.98,9276.72,7500,1838.98,0,"2009-07-01",0
449768,552670,3000,3000,3000,11.83,99.41,"B","B3",9,33600,"OWN","moving",0,22,3441.51,3441.51,3000,426.52,0,"2009-10-01",0
469452,592042,5000,5000,4968.96132334,16.7,177.51,"E","E2",1,36000,"RENT","other",0,4,6598.74,6556.03,5000,1598.74,0,"2009-12-01",0
384060,414800,18000,18000,18000,17.26,644.12,"F","F1",1,101300,"OWN","house",0,60,18512.38,18512.38,18000,512.38,0,"2009-03-01",0
379373,405689,5500,5500,3296.81,13.47,186.58,"C","C4",1,33996,"RENT","educational",0,13,6715.52,3776.99,5500,1215.52,0,"2009-02-01",0
253222,252621,20000,20000,6836.73,10.08,646.1,"B","B3",3,60000,"RENT","debt_consolidation",0,19,23258.01,7842.82,20000,3258.01,0,"2008-02-01",0
436275,521923,4800,4800,4475,13.92,163.86,"C","C4",7,56000,"RENT","credit_card",0,21,5484.1,5112.75,4800,684.1,0,"2009-08-01",0
513366,663328,5000,5000,5000,12.73,167.84,"C","C1",6,30000,"RENT","debt_consolidation",0,11,6036.8,6036.8,5000,1036.8,0,"2010-05-01",0
420276,493458,10000,10000,9990.70861138,12.21,333.15,"B","B5",10,90000,"MORTGAGE","credit_card",0,41,11991.29,11978.84,10000,1991.29,0,"2009-07-01",0
406834,455667,8000,8000,8000,8,250.69,"A","A3",2,55000,"MORTGAGE","credit_card",0,39,8856.62,8856.62,7999.99,856.63,0,"2009-05-01",0
571315,734901,6000,6000,6000,16.45,212.28,"E","E1",10,70000,"MORTGAGE","small_business",2,9,5835.1,5835.1,4172.66,1543.39,104.09,"2010-09-01",1
241850,241260,1500,1500,1425,8.63,47.45,"A","A5",2,17544,"MORTGAGE","debt_consolidation",0,6,1707.88,1622.49,1500,207.88,0,"2008-01-01",0
405494,453305,10000,10000,7279.05,10.95,327.14,"B","B1",10,84996,"MORTGAGE","wedding",0,9,11693.22,8204.28,10000,1693.22,0,"2009-05-01",0
458499,570756,3000,3000,3000,8.94,95.32,"A","A5",1,54000,"RENT","other",0,14,3430.42,3430.42,3000,430.42,0,"2009-11-01",0
621226,796176,8000,8000,7013.0713297,6.17,244,"A","A3",8,75000,"OWN","home_improvement",0,17,8819.76,7640.64,8000,789.77,0,"2010-11-01",0
502426,646104,9500,9500,9475,14.22,325.7,"C","C5",4,70000,"RENT","credit_card",0,35,11740.1,11709.23,9500,2223.86,0,"2010-04-01",0
556502,716590,5000,5000,4500,11.86,165.74,"B","B5",6,99600,"MORTGAGE","car",0,17,5961.52,5365.05,4999.99,961.53,0,"2010-08-01",0
636959,815938,12000,12000,11475,9.62,385.07,"B","B3",1,42000,"MORTGAGE","credit_card",0,23,13664.46,13066.6,11999.98,1664.48,0,"2010-12-01",0
222492,221919,18900,18900,675.448694779,10.14,611.1,"B","B4",1,44000,"MORTGAGE","other",0,20,22075.02,724.04,18900,3175.02,0,"2008-02-01",0
523687,677601,1700,1700,1693.82270889,10.38,55.16,"B","B1",10,34800,"OWN","other",0,11,1960.22,1952.12,1700,260.22,0,"2010-06-01",0
577318,742407,5000,5000,4984.23019604,10.38,162.23,"B","B1",1,96000,"MORTGAGE","debt_consolidation",0,37,5825.83,5806.39,4999.99,825.84,0,"2010-09-01",0
475731,602343,25000,25000,25000,18.43,909.25,"F","F2",5,54000,"RENT","debt_consolidation",0,12,18320.25,18320.25,7533.04,5381.36,5405.85,"2010-01-01",1
578081,743288,5100,5100,5100,14.35,175.18,"C","C4",1,34000,"MORTGAGE","debt_consolidation",0,9,5384.36,5384.36,5100,284.36,0,"2010-09-01",0
497190,637355,2500,2500,2450,13.48,84.82,"C","C3",5,25000,"RENT","debt_consolidation",1,20,2555.65,2504.54,2500,55.65,0,"2010-03-01",0
480780,611248,1000,1000,900,7.14,30.94,"A","A3",1,51000,"RENT","major_purchase",0,8,1011.84,910.66,1000,11.84,0,"2010-02-01",0
552295,711692,9000,9000,8775,7.14,278.48,"A","A3",10,50000,"MORTGAGE","debt_consolidation",0,15,10023.33,9772.71,9000,1023.33,0,"2010-08-01",0
443474,539659,4000,4000,3834.12,12.87,134.54,"C","C1",2,18000,"OWN","other",0,4,584.15,576.85,291.64,292.51,0,"2009-12-01",0
474459,600148,9000,9000,9000,11.14,295.24,"B","B1",1,24000,"RENT","debt_consolidation",0,12,10316.91,10316.91,9000,1316.91,0,"2010-01-01",0
542547,700125,11400,11400,11400,14.84,394.3,"D","D1",1,79000,"RENT","debt_consolidation",0,19,14108.06,14108.06,11400.01,2708.05,0,"2010-08-01",0
233702,210916,8000,8000,3463.68,14.88,276.86,"E","E4",1,56004,"RENT","other",1,12,9964.01,4310.01,7999.99,1964.02,0,"2008-01-01",0
485821,619007,16000,16000,15900,15.33,557.26,"D","D3",8,95000,"MORTGAGE","debt_consolidation",0,20,20060.89,19935.49,16000,4060.89,0,"2010-02-01",0
549483,708329,10000,10000,10000,14.72,345.29,"C","C5",6,38400,"OWN","debt_consolidation",0,17,12426.9,12426.9,10000,2426.9,0,"2010-07-01",0
556722,716856,6500,6500,6500,14.72,224.44,"C","C5",1,40000,"RENT","car",0,8,8076.62,8076.62,6500,1576.62,0,"2010-08-01",0
537664,694495,10000,10000,10000,7.51,311.11,"A","A4",9,32004,"MORTGAGE","other",0,13,11197.07,11197.07,10000,1197.07,0,"2010-06-01",0
430770,510975,12800,12800,12300,12.84,430.31,"C","C2",7,60000,"RENT","debt_consolidation",0,15,15490.79,14885.71,12800,2690.79,0,"2009-08-01",0
433581,516617,12300,12300,11861.6472193,12.53,411.64,"B","B5",1,31200,"MORTGAGE","debt_consolidation",0,13,14831.95,14291.29,12300,2513.21,0,"2009-08-01",0
601183,771474,12000,12000,11875,15.95,421.59,"E","E1",2,85000,"RENT","debt_consolidation",1,10,15153.6,14995.7,12000,3153.6,0,"2010-10-01",0
371793,390046,5600,5600,3507.5966074,13.79,190.83,"C","C5",1,45000,"RENT","debt_consolidation",0,21,6896.93,4138.6,5600.01,1266.93,0,"2009-01-01",0
469798,592798,10000,10000,9840.66061994,11.48,329.69,"B","B2",10,57000,"RENT","debt_consolidation",0,29,11411.29,11227.84,10000,1411.29,0,"2009-12-01",0
555691,715619,8500,8500,8000,7.51,264.45,"A","A4",5,66000,"MORTGAGE","car",0,24,9516.27,8956.3,8500,1016.27,0,"2010-07-01",0
408542,458712,4000,4000,3775,10.95,130.86,"B","B1",2,37000,"RENT","other",0,10,4706.73,4441.92,4000,706.73,0,"2009-06-01",0
509631,657843,5000,5000,4792.23537461,7.88,156.41,"A","A5",4,46000,"RENT","debt_consolidation",0,13,5630.06,5379.82,5000.01,630.05,0,"2010-04-01",0
318725,318695,10000,5000,1700.00076133,10.71,163.01,"B","B5",1,50000,"RENT","other",0,8,5850.89,1986.01,3295.39,775.07,1765.45,"2008-04-01",1
352479,355644,9750,7500,0,18.86,274.39,"G","G5",1,82000,"OTHER","debt_consolidation",0,41,9877.94,0,7500,2377.94,0,"2008-08-01",0
489977,625419,25000,25000,23950,10.62,814,"B","B3",5,85000,"RENT","renewable_energy",0,47,29299.11,28068.38,24999.99,4299.12,0,"2010-04-01",0
431299,511755,7000,7000,6625,11.83,231.94,"B","B3",4,31221,"RENT","debt_consolidation",0,6,8345.26,7898.03,7000,1345.26,0,"2009-08-01",0
486971,620702,16000,16000,15975,12.73,537.06,"C","C1",1,74000,"MORTGAGE","debt_consolidation",0,18,18903.29,18873.79,15999.99,2903.3,0,"2010-02-01",0
542854,700452,7200,7200,7100,11.12,236.13,"B","B3",1,65000,"RENT","debt_consolidation",0,7,8495.42,8377.41,7200.01,1295.41,0,"2010-07-01",0
265527,264915,6000,6000,5650,17.66,215.9,"G","G2",1,75000,"RENT","debt_consolidation",0,52,7764.04,7311,6000,1764.04,0,"2008-02-01",0
458419,570553,16000,16000,16000,13.85,545.67,"C","C4",8,47831,"RENT","debt_consolidation",0,17,18060.17,18060.17,16000,2060.17,0,"2010-03-01",0
451425,556134,11000,11000,11000,8.59,347.72,"A","A4",10,27000,"RENT","debt_consolidation",0,11,11299.17,11299.17,11000,299.17,0,"2009-10-01",0
635024,813477,4000,4000,3425,5.79,121.31,"A","A2",2,75000,"MORTGAGE","car",0,36,4305.71,3686.59,4000,305.71,0,"2010-12-01",0
354273,358314,1500,1500,532.13,8.32,47.23,"A","A4",4,38000,"RENT","debt_consolidation",0,13,1715.39,574.39,1500,200.4,0,"2008-08-01",0
484222,616449,8000,8000,8000,15.7,280.09,"D","D4",NA,52800,"MORTGAGE","home_improvement",1,13,7979.43,7979.43,5832.92,2008.13,123.4,"2010-02-01",1
629099,806037,3000,3000,2994.23251115,6.91,92.51,"A","A5",3,28000,"RENT","other",0,8,3330.03,3323.1,3000,330.03,0,"2010-12-01",0
438698,528872,15000,15000,15000,13.92,512.06,"C","C4",4,72385.51,"RENT","debt_consolidation",0,18,17283.69,17283.69,15000,2283.69,0,"2009-09-01",0
502770,646754,9600,9600,9395.23711371,10.62,312.58,"B","B3",9,75000,"MORTGAGE","house",1,29,11249.34,10995.55,9600,1649.34,0,"2010-04-01",0
387744,420805,16000,16000,15980.8337686,14.74,552.59,"D","D3",10,54396,"RENT","debt_consolidation",0,21,19892.07,19867.13,15999.96,3892.11,0,"2009-03-01",0
601694,772061,10800,10800,10725,9.62,346.57,"B","B3",1,75000,"RENT","debt_consolidation",0,23,11433.52,11354.13,10800,633.52,0,"2010-10-01",0
586971,754035,20000,20000,19659.6882378,19.79,741.14,"F","F5",1,55000,"RENT","credit_card",0,8,26656.89,26101.05,19999.99,6656.9,0,"2010-09-01",0
369990,386394,12000,12000,11925,16.7,426.02,"E","E2",4,78000,"RENT","credit_card",0,20,13626.12,13540.97,12000,1626.12,0,"2009-09-01",0
118823,118026,2500,2500,675,12.8,84,"D","D4",1,32000,"MORTGAGE","home_improvement",0,32,2220.61,599.28,1706.01,477.21,35.7,"2007-08-01",1
593188,761766,1000,1000,1000,13.98,34.17,"C","C3",1,12000,"RENT","other",0,4,1229.94,1229.94,1000,229.94,0,"2010-10-01",0
242642,237046,16600,16600,3590.67,9.76,533.77,"B","B2",1,20000,"MORTGAGE","small_business",0,4,19214.86,3906.33,16600,2614.86,0,"2008-02-01",0
544819,702748,12800,12800,12800,15.21,445.04,"D","D2",10,48200,"RENT","credit_card",1,25,1440.09,1440.09,567.14,319.74,553.21,"2010-07-01",1
429543,508977,1500,1500,1500,9.32,47.93,"A","A4",1,49788,"RENT","other",0,14,1723.46,1723.46,1500,223.46,0,"2009-07-01",0
635040,813495,10750,10750,10116.7944785,6.17,327.87,"A","A3",4,80000,"MORTGAGE","debt_consolidation",0,27,11462.23,10780.58,10749.99,712.24,0,"2010-12-01",0
456528,567005,10000,10000,9888.99500704,8.59,316.11,"A","A4",1,91000,"OWN","home_improvement",0,29,11379.72,11252.49,10000,1379.72,0,"2009-11-01",0
474768,600664,2825,2825,2825,14.96,97.88,"D","D2",2,48543,"MORTGAGE","debt_consolidation",0,7,2860.59,2860.59,2825,35.59,0,"2010-01-01",0
